quarter,dong_code,industry_code,dong_name,industry_name,store_count,open_count,close_count,closure_rate,franchise_count
20221,11440720,CS100010,성산1동,커피-음료,55,5,3,5.0,4
20221,11440720,CS100009,성산1동,호프-간이주점,20,0,1,4.0,3
20221,11440720,CS100002,성산1동,중식음식점,9,0,1,11.0,0
20221,11440720,CS100003,성산1동,일식음식점,13,0,0,0.0,2
20221,11440720,CS100004,성산1동,양식음식점,18,0,1,5.0,1
20221,11440720,CS100005,성산1동,제과점,16,0,0,0.0,3
20221,11440720,CS100006,성산1동,패스트푸드점,9,1,0,0.0,6
20221,11440720,CS100001,성산1동,한식음식점,76,1,5,6.0,9
20221,11440720,CS100007,성산1동,치킨전문점,3,0,0,0.0,8
20221,11440720,CS100008,성산1동,분식전문점,10,0,0,0.0,4
20221,11440730,CS100010,성산2동,커피-음료,48,1,0,0.0,9
20221,11440730,CS100003,성산2동,일식음식점,13,1,2,13.0,3
20221,11440730,CS100001,성산2동,한식음식점,93,4,4,4.0,15
20221,11440730,CS100002,성산2동,중식음식점,11,3,0,0.0,3
20221,11440730,CS100004,성산2동,양식음식점,8,0,0,0.0,0
20221,11440730,CS100005,성산2동,제과점,15,1,0,0.0,5
20221,11440730,CS100006,성산2동,패스트푸드점,7,1,0,0.0,8
20221,11440730,CS100007,성산2동,치킨전문점,4,1,0,0.0,17
20221,11440730,CS100008,성산2동,분식전문점,31,1,0,0.0,12
20221,11440730,CS100009,성산2동,호프-간이주점,18,1,1,4.0,5
20221,11440740,CS100002,상암동,중식음식점,31,1,1,2.0,10
20221,11440740,CS100009,상암동,호프-간이주점,45,0,2,4.0,9
20221,11440740,CS100010,상암동,커피-음료,143,7,3,2.0,56
20221,11440740,CS100007,상암동,치킨전문점,11,0,2,8.0,15
20221,11440740,CS100008,상암동,분식전문점,32,3,2,4.0,16
20221,11440740,CS100003,상암동,일식음식점,61,4,2,3.0,10
20221,11440740,CS100004,상암동,양식음식점,40,1,2,5.0,2
20221,11440740,CS100005,상암동,제과점,18,1,0,0.0,10
20221,11440740,CS100006,상암동,패스트푸드점,19,1,0,0.0,23
20221,11440740,CS100001,상암동,한식음식점,250,6,9,3.0,69
20222,11440555,CS100005,아현동,제과점,7,0,1,9.0,4
20222,11440555,CS100007,아현동,치킨전문점,5,1,1,7.0,10
20222,11440555,CS100008,아현동,분식전문점,23,1,0,0.0,11
20222,11440555,CS100009,아현동,호프-간이주점,28,1,0,0.0,3
20222,11440555,CS100010,아현동,커피-음료,36,3,3,6.0,17
20222,11440555,CS100003,아현동,일식음식점,11,1,0,0.0,4
20222,11440555,CS100004,아현동,양식음식점,7,0,0,0.0,0
20222,11440555,CS100002,아현동,중식음식점,6,0,0,0.0,1
20222,11440555,CS100001,아현동,한식음식점,96,2,2,2.0,14
20222,11440555,CS100006,아현동,패스트푸드점,5,0,0,0.0,4
20222,11440565,CS100001,공덕동,한식음식점,203,8,5,2.0,22
20222,11440565,CS100010,공덕동,커피-음료,61,6,2,3.0,17
20222,11440565,CS100009,공덕동,호프-간이주점,58,0,3,5.0,0
20222,11440565,CS100008,공덕동,분식전문점,30,3,4,9.0,13
20222,11440565,CS100007,공덕동,치킨전문점,7,0,0,0.0,15
20222,11440565,CS100006,공덕동,패스트푸드점,8,2,1,5.0,11
20222,11440565,CS100005,공덕동,제과점,17,0,0,0.0,3
20222,11440565,CS100004,공덕동,양식음식점,19,3,1,4.0,6
20222,11440565,CS100003,공덕동,일식음식점,23,2,2,7.0,4
20222,11440565,CS100002,공덕동,중식음식점,18,3,2,11.0,0
20222,11440585,CS100008,도화동,분식전문점,28,3,3,8.0,11
20222,11440585,CS100006,도화동,패스트푸드점,7,0,0,0.0,8
20222,11440585,CS100005,도화동,제과점,13,2,1,5.0,9
20222,11440585,CS100004,도화동,양식음식점,15,0,1,6.0,2
20222,11440585,CS100003,도화동,일식음식점,16,1,1,5.0,3
20222,11440585,CS100002,도화동,중식음식점,16,2,0,0.0,4
20222,11440585,CS100001,도화동,한식음식점,151,9,6,4.0,17
20222,11440585,CS100009,도화동,호프-간이주점,64,2,1,1.0,10
20222,11440585,CS100007,도화동,치킨전문점,8,0,1,5.0,13
20222,11440585,CS100010,도화동,커피-음료,36,4,2,3.0,25
20222,11440590,CS100004,용강동,양식음식점,20,1,0,0.0,4
20222,11440590,CS100010,용강동,커피-음료,53,4,2,3.0,16
20222,11440590,CS100009,용강동,호프-간이주점,52,1,2,3.0,6
20222,11440590,CS100008,용강동,분식전문점,15,0,1,5.0,7
20222,11440590,CS100001,용강동,한식음식점,165,5,8,4.0,38
20222,11440590,CS100007,용강동,치킨전문점,5,0,0,0.0,13
20222,11440590,CS100002,용강동,중식음식점,19,2,0,0.0,1
20222,11440590,CS100006,용강동,패스트푸드점,8,0,0,0.0,8
20222,11440590,CS100005,용강동,제과점,5,0,1,8.0,7
20222,11440590,CS100003,용강동,일식음식점,21,1,2,8.0,3
20222,11440600,CS100006,대흥동,패스트푸드점,12,1,0,0.0,13
20222,11440600,CS100004,대흥동,양식음식점,19,0,0,0.0,4
20222,11440600,CS100003,대흥동,일식음식점,11,2,0,0.0,2
20222,11440600,CS100007,대흥동,치킨전문점,6,0,1,8.0,6
20222,11440600,CS100008,대흥동,분식전문점,35,1,1,2.0,10
20222,11440600,CS100009,대흥동,호프-간이주점,28,3,0,0.0,4
20222,11440600,CS100010,대흥동,커피-음료,63,5,1,1.0,22
20222,11440600,CS100002,대흥동,중식음식점,12,0,0,0.0,0
20222,11440600,CS100005,대흥동,제과점,17,1,0,0.0,5
20222,11440600,CS100001,대흥동,한식음식점,113,3,2,2.0,13
20222,11440610,CS100005,염리동,제과점,18,0,0,0.0,2
20222,11440610,CS100003,염리동,일식음식점,10,0,0,0.0,1
20222,11440610,CS100002,염리동,중식음식점,5,1,1,14.0,2
20222,11440610,CS100001,염리동,한식음식점,63,0,0,0.0,9
20222,11440610,CS100010,염리동,커피-음료,38,5,3,6.0,16
20222,11440610,CS100009,염리동,호프-간이주점,12,0,1,7.0,3
20222,11440610,CS100008,염리동,분식전문점,18,0,1,5.0,4
20222,11440610,CS100007,염리동,치킨전문점,4,1,2,22.0,5
20222,11440610,CS100006,염리동,패스트푸드점,7,2,0,0.0,10
20222,11440610,CS100004,염리동,양식음식점,13,0,0,0.0,1
20222,11440630,CS100007,신수동,치킨전문점,3,0,0,0.0,12
20222,11440630,CS100010,신수동,커피-음료,41,1,1,2.0,4
20222,11440630,CS100009,신수동,호프-간이주점,15,0,0,0.0,3
20222,11440630,CS100006,신수동,패스트푸드점,3,1,1,9.0,8
20222,11440630,CS100005,신수동,제과점,9,1,0,0.0,3
20222,11440630,CS100004,신수동,양식음식점,13,0,0,0.0,3
20222,11440630,CS100003,신수동,일식음식점,6,0,1,14.0,1
20222,11440630,CS100002,신수동,중식음식점,8,0,0,0.0,0
20222,11440630,CS100001,신수동,한식음식점,62,3,5,7.0,9
20222,11440630,CS100008,신수동,분식전문점,17,0,0,0.0,4
20222,11440655,CS100003,서강동,일식음식점,35,3,2,5.0,5
20222,11440655,CS100004,서강동,양식음식점,60,1,1,2.0,2
20222,11440655,CS100005,서강동,제과점,23,0,5,17.0,6
20222,11440655,CS100006,서강동,패스트푸드점,23,3,1,3.0,7
20222,11440655,CS100007,서강동,치킨전문점,5,1,0,0.0,14
20222,11440655,CS100008,서강동,분식전문점,29,3,0,0.0,6
20222,11440655,CS100009,서강동,호프-간이주점,90,7,3,3.0,10
20222,11440655,CS100002,서강동,중식음식점,21,0,0,0.0,1
20222,11440655,CS100001,서강동,한식음식점,138,8,8,5.0,17
20222,11440655,CS100010,서강동,커피-음료,121,11,2,1.0,19
20222,11440660,CS100004,서교동,양식음식점,260,10,6,2.0,32
20222,11440660,CS100001,서교동,한식음식점,689,42,28,4.0,108
20222,11440660,CS100002,서교동,중식음식점,88,5,3,3.0,16
20222,11440660,CS100003,서교동,일식음식점,179,14,3,1.0,37
20222,11440660,CS100005,서교동,제과점,94,3,7,6.0,22
20222,11440660,CS100006,서교동,패스트푸드점,76,5,2,2.0,41
20222,11440660,CS100007,서교동,치킨전문점,21,2,1,2.0,40
20222,11440660,CS100008,서교동,분식전문점,121,12,3,2.0,30
20222,11440660,CS100009,서교동,호프-간이주점,512,24,19,3.0,55
20222,11440660,CS100010,서교동,커피-음료,615,37,19,3.0,100
20222,11440680,CS100008,합정동,분식전문점,22,0,0,0.0,4
20222,11440680,CS100007,합정동,치킨전문점,1,0,1,11.0,8
20222,11440680,CS100006,합정동,패스트푸드점,22,4,1,4.0,4
20222,11440680,CS100005,합정동,제과점,31,1,2,6.0,4
20222,11440680,CS100004,합정동,양식음식점,66,3,0,0.0,5
20222,11440680,CS100003,합정동,일식음식점,39,0,1,2.0,4
20222,11440680,CS100002,합정동,중식음식점,12,0,1,6.0,4
20222,11440680,CS100001,합정동,한식음식점,158,8,5,3.0,24
20222,11440680,CS100009,합정동,호프-간이주점,99,4,4,4.0,11
20222,11440680,CS100010,합정동,커피-음료,153,9,6,3.0,24
20222,11440690,CS100005,망원1동,제과점,30,0,2,6.0,4
20222,11440690,CS100003,망원1동,일식음식점,30,1,2,7.0,1
20222,11440690,CS100002,망원1동,중식음식점,17,1,0,0.0,2
20222,11440690,CS100001,망원1동,한식음식점,147,9,7,5.0,7
20222,11440690,CS100009,망원1동,호프-간이주점,52,2,2,4.0,2
20222,11440690,CS100010,망원1동,커피-음료,136,19,10,7.0,12
20222,11440690,CS100008,망원1동,분식전문점,35,0,0,0.0,7
20222,11440690,CS100007,망원1동,치킨전문점,10,0,1,5.0,12
20222,11440690,CS100006,망원1동,패스트푸드점,11,1,2,10.0,9
20222,11440690,CS100004,망원1동,양식음식점,61,2,1,2.0,3
20222,11440700,CS100005,망원2동,제과점,18,3,1,5.0,4
20222,11440700,CS100007,망원2동,치킨전문점,9,0,0,0.0,15
20222,11440700,CS100008,망원2동,분식전문점,19,0,0,0.0,6
20222,11440700,CS100009,망원2동,호프-간이주점,22,0,0,0.0,4
20222,11440700,CS100006,망원2동,패스트푸드점,7,1,0,0.0,6
20222,11440700,CS100010,망원2동,커피-음료,74,9,3,4.0,9
20222,11440700,CS100001,망원2동,한식음식점,96,5,2,2.0,16
20222,11440700,CS100002,망원2동,중식음식점,13,0,0,0.0,0
20222,11440700,CS100003,망원2동,일식음식점,7,2,2,29.0,0
20222,11440700,CS100004,망원2동,양식음식점,7,1,0,0.0,1
20222,11440710,CS100007,연남동,치킨전문점,5,0,0,0.0,7
20222,11440710,CS100001,연남동,한식음식점,164,14,6,4.0,7
20222,11440710,CS100002,연남동,중식음식점,34,4,2,6.0,0
20222,11440710,CS100003,연남동,일식음식점,73,4,4,5.0,7
20222,11440710,CS100004,연남동,양식음식점,137,7,6,4.0,7
20222,11440710,CS100005,연남동,제과점,74,6,3,4.0,6
20222,11440710,CS100006,연남동,패스트푸드점,33,2,6,15.0,6
20222,11440710,CS100008,연남동,분식전문점,27,0,2,7.0,4
20222,11440710,CS100009,연남동,호프-간이주점,148,13,5,3.0,5
20222,11440710,CS100010,연남동,커피-음료,283,24,15,5.0,13
20222,11440720,CS100010,성산1동,커피-음료,62,7,0,0.0,4
20222,11440720,CS100009,성산1동,호프-간이주점,20,0,0,0.0,3
20222,11440720,CS100001,성산1동,한식음식점,77,3,1,1.0,10
20222,11440720,CS100008,성산1동,분식전문점,11,1,0,0.0,4
20222,11440720,CS100007,성산1동,치킨전문점,3,0,0,0.0,8
20222,11440720,CS100006,성산1동,패스트푸드점,9,1,0,0.0,7
20222,11440720,CS100005,성산1동,제과점,16,1,1,5.0,3
20222,11440720,CS100004,성산1동,양식음식점,18,0,0,0.0,1
20222,11440720,CS100003,성산1동,일식음식점,13,0,0,0.0,2
20222,11440720,CS100002,성산1동,중식음식점,10,1,0,0.0,0
20222,11440730,CS100003,성산2동,일식음식점,13,0,0,0.0,3
20222,11440730,CS100001,성산2동,한식음식점,93,2,2,2.0,15
20222,11440730,CS100004,성산2동,양식음식점,9,1,0,0.0,0
20222,11440730,CS100005,성산2동,제과점,18,4,0,0.0,6
20222,11440730,CS100006,성산2동,패스트푸드점,7,1,0,0.0,9
20222,11440730,CS100007,성산2동,치킨전문점,4,0,3,17.0,14
20222,11440730,CS100008,성산2동,분식전문점,32,1,0,0.0,12
20222,11440730,CS100009,성산2동,호프-간이주점,18,0,0,0.0,5
20222,11440730,CS100010,성산2동,커피-음료,52,7,2,3.0,10
20222,11440730,CS100002,성산2동,중식음식점,11,1,1,7.0,3
20222,11440740,CS100008,상암동,분식전문점,30,4,6,13.0,16
20222,11440740,CS100010,상암동,커피-음료,141,10,11,6.0,57
20222,11440740,CS100001,상암동,한식음식점,254,12,3,1.0,74
20222,11440740,CS100002,상암동,중식음식점,32,2,1,2.0,10
20222,11440740,CS100003,상암동,일식음식점,60,1,2,3.0,10
20222,11440740,CS100004,상암동,양식음식점,46,7,1,2.0,2
20222,11440740,CS100005,상암동,제과점,17,1,2,7.0,10
20222,11440740,CS100006,상암동,패스트푸드점,19,1,2,5.0,22
20222,11440740,CS100007,상암동,치킨전문점,11,0,0,0.0,15
20222,11440740,CS100009,상암동,호프-간이주점,47,2,0,0.0,9
20223,11440555,CS100010,아현동,커피-음료,35,2,4,8.0,16
20223,11440555,CS100009,아현동,호프-간이주점,25,1,4,14.0,3
20223,11440555,CS100008,아현동,분식전문점,22,0,1,3.0,11
20223,11440555,CS100007,아현동,치킨전문점,4,0,1,7.0,10
20223,11440555,CS100006,아현동,패스트푸드점,4,0,1,13.0,4
20223,11440555,CS100005,아현동,제과점,7,0,0,0.0,4
20223,11440555,CS100004,아현동,양식음식점,7,0,0,0.0,0
20223,11440555,CS100003,아현동,일식음식점,11,0,0,0.0,4
20223,11440555,CS100002,아현동,중식음식점,4,0,2,40.0,1
20223,11440555,CS100001,아현동,한식음식점,87,1,11,11.0,13
20223,11440565,CS100010,공덕동,커피-음료,61,4,5,7.0,16
20223,11440565,CS100009,공덕동,호프-간이주점,57,1,2,4.0,0
20223,11440565,CS100008,공덕동,분식전문점,30,1,1,2.0,13
20223,11440565,CS100007,공덕동,치킨전문점,8,1,0,0.0,15
20223,11440565,CS100006,공덕동,패스트푸드점,6,1,3,18.0,11
20223,11440565,CS100005,공덕동,제과점,20,5,0,0.0,5
20223,11440565,CS100004,공덕동,양식음식점,18,0,1,4.0,6
20223,11440565,CS100003,공덕동,일식음식점,24,2,1,4.0,4
20223,11440565,CS100002,공덕동,중식음식점,15,0,3,20.0,0
20223,11440565,CS100001,공덕동,한식음식점,200,5,9,4.0,21
20223,11440585,CS100001,도화동,한식음식점,151,4,4,2.0,17
20223,11440585,CS100002,도화동,중식음식점,16,0,0,0.0,4
20223,11440585,CS100003,도화동,일식음식점,15,1,1,5.0,4
20223,11440585,CS100004,도화동,양식음식점,15,1,1,6.0,2
20223,11440585,CS100005,도화동,제과점,13,0,0,0.0,9
20223,11440585,CS100006,도화동,패스트푸드점,8,1,0,0.0,8
20223,11440585,CS100007,도화동,치킨전문점,8,1,2,10.0,12
20223,11440585,CS100008,도화동,분식전문점,28,4,2,5.0,13
20223,11440585,CS100009,도화동,호프-간이주점,65,4,2,3.0,11
20223,11440585,CS100010,도화동,커피-음료,35,3,4,7.0,25
20223,11440590,CS100010,용강동,커피-음료,53,5,6,9.0,15
20223,11440590,CS100009,용강동,호프-간이주점,51,1,2,4.0,6
20223,11440590,CS100008,용강동,분식전문점,16,2,1,4.0,7
20223,11440590,CS100007,용강동,치킨전문점,4,0,1,6.0,13
20223,11440590,CS100006,용강동,패스트푸드점,8,0,0,0.0,8
20223,11440590,CS100005,용강동,제과점,5,0,0,0.0,7
20223,11440590,CS100004,용강동,양식음식점,22,2,0,0.0,4
20223,11440590,CS100003,용강동,일식음식점,20,1,1,4.0,4
20223,11440590,CS100002,용강동,중식음식점,17,0,3,18.0,0
20223,11440590,CS100001,용강동,한식음식점,165,7,9,5.0,36
20223,11440600,CS100001,대흥동,한식음식점,111,2,5,4.0,12
20223,11440600,CS100010,대흥동,커피-음료,65,5,3,3.0,22
20223,11440600,CS100009,대흥동,호프-간이주점,29,1,0,0.0,4
20223,11440600,CS100008,대흥동,분식전문점,35,3,3,7.0,10
20223,11440600,CS100007,대흥동,치킨전문점,7,1,0,0.0,6
20223,11440600,CS100006,대흥동,패스트푸드점,10,1,3,13.0,13
20223,11440600,CS100005,대흥동,제과점,17,1,0,0.0,6
20223,11440600,CS100004,대흥동,양식음식점,20,2,1,4.0,4
20223,11440600,CS100003,대흥동,일식음식점,12,2,1,7.0,2
20223,11440600,CS100002,대흥동,중식음식점,13,1,0,0.0,0
20223,11440610,CS100002,염리동,중식음식점,5,0,0,0.0,2
20223,11440610,CS100010,염리동,커피-음료,39,3,3,6.0,15
20223,11440610,CS100009,염리동,호프-간이주점,13,1,1,7.0,2
20223,11440610,CS100008,염리동,분식전문점,18,1,1,5.0,4
20223,11440610,CS100007,염리동,치킨전문점,4,0,0,0.0,5
20223,11440610,CS100006,염리동,패스트푸드점,6,0,1,6.0,10
20223,11440610,CS100005,염리동,제과점,17,0,1,5.0,2
20223,11440610,CS100004,염리동,양식음식점,14,1,0,0.0,1
20223,11440610,CS100003,염리동,일식음식점,12,2,0,0.0,1
20223,11440610,CS100001,염리동,한식음식점,60,0,4,6.0,8
20223,11440630,CS100001,신수동,한식음식점,63,2,1,1.0,9
20223,11440630,CS100010,신수동,커피-음료,43,4,2,4.0,4
20223,11440630,CS100009,신수동,호프-간이주점,15,0,0,0.0,3
20223,11440630,CS100008,신수동,분식전문점,17,1,0,0.0,5
20223,11440630,CS100007,신수동,치킨전문점,3,0,0,0.0,12
20223,11440630,CS100006,신수동,패스트푸드점,3,0,0,0.0,8
20223,11440630,CS100005,신수동,제과점,9,0,1,9.0,2
20223,11440630,CS100004,신수동,양식음식점,12,2,2,13.0,4
20223,11440630,CS100003,신수동,일식음식점,6,1,0,0.0,2
20223,11440630,CS100002,신수동,중식음식점,7,0,1,14.0,0
20223,11440655,CS100001,서강동,한식음식점,132,3,10,7.0,16
20223,11440655,CS100002,서강동,중식음식점,22,1,0,0.0,1
20223,11440655,CS100003,서강동,일식음식점,38,3,0,0.0,5
20223,11440655,CS100004,서강동,양식음식점,60,2,3,5.0,1
20223,11440655,CS100005,서강동,제과점,23,1,0,0.0,7
20223,11440655,CS100006,서강동,패스트푸드점,23,1,1,3.0,7
20223,11440655,CS100007,서강동,치킨전문점,5,0,1,6.0,13
20223,11440655,CS100008,서강동,분식전문점,29,1,2,6.0,5
20223,11440655,CS100009,서강동,호프-간이주점,89,6,7,7.0,10
20223,11440655,CS100010,서강동,커피-음료,129,12,4,3.0,19
20223,11440660,CS100004,서교동,양식음식점,253,12,19,7.0,32
20223,11440660,CS100010,서교동,커피-음료,634,46,31,4.0,96
20223,11440660,CS100009,서교동,호프-간이주점,502,26,36,7.0,55
20223,11440660,CS100008,서교동,분식전문점,122,5,4,3.0,30
20223,11440660,CS100007,서교동,치킨전문점,22,1,1,2.0,39
20223,11440660,CS100006,서교동,패스트푸드점,74,3,5,4.0,41
20223,11440660,CS100005,서교동,제과점,92,4,7,6.0,21
20223,11440660,CS100003,서교동,일식음식점,183,12,12,6.0,33
20223,11440660,CS100002,서교동,중식음식점,91,7,5,5.0,15
20223,11440660,CS100001,서교동,한식음식점,691,26,26,3.0,106
20223,11440680,CS100001,합정동,한식음식점,148,4,14,8.0,24
20223,11440680,CS100010,합정동,커피-음료,158,17,11,6.0,25
20223,11440680,CS100009,합정동,호프-간이주점,103,7,4,4.0,10
20223,11440680,CS100008,합정동,분식전문점,22,1,1,4.0,4
20223,11440680,CS100007,합정동,치킨전문점,1,0,0,0.0,8
20223,11440680,CS100006,합정동,패스트푸드점,23,1,0,0.0,4
20223,11440680,CS100005,합정동,제과점,35,4,0,0.0,4
20223,11440680,CS100004,합정동,양식음식점,68,4,2,3.0,5
20223,11440680,CS100003,합정동,일식음식점,39,3,3,7.0,4
20223,11440680,CS100002,합정동,중식음식점,11,1,2,13.0,4
20223,11440690,CS100007,망원1동,치킨전문점,10,1,1,5.0,12
20223,11440690,CS100008,망원1동,분식전문점,33,1,3,8.0,7
20223,11440690,CS100009,망원1동,호프-간이주점,52,2,2,4.0,2
20223,11440690,CS100001,망원1동,한식음식점,148,7,6,4.0,7
20223,11440690,CS100002,망원1동,중식음식점,16,0,1,6.0,2
20223,11440690,CS100003,망원1동,일식음식점,28,2,4,14.0,1
20223,11440690,CS100004,망원1동,양식음식점,59,3,5,8.0,3
20223,11440690,CS100010,망원1동,커피-음료,144,13,3,2.0,14
20223,11440690,CS100005,망원1동,제과점,31,2,1,3.0,4
20223,11440690,CS100006,망원1동,패스트푸드점,12,3,1,5.0,10
20223,11440700,CS100009,망원2동,호프-간이주점,22,4,5,20.0,3
20223,11440700,CS100001,망원2동,한식음식점,94,5,8,7.0,15
20223,11440700,CS100002,망원2동,중식음식점,11,0,2,18.0,0
20223,11440700,CS100003,망원2동,일식음식점,7,0,0,0.0,0
20223,11440700,CS100004,망원2동,양식음식점,7,1,1,13.0,1
20223,11440700,CS100005,망원2동,제과점,18,0,1,5.0,3
20223,11440700,CS100006,망원2동,패스트푸드점,7,0,1,8.0,5
20223,11440700,CS100007,망원2동,치킨전문점,8,0,2,9.0,14
20223,11440700,CS100008,망원2동,분식전문점,17,0,3,14.0,5
20223,11440700,CS100010,망원2동,커피-음료,77,5,1,1.0,10
20223,11440710,CS100010,연남동,커피-음료,300,21,4,1.0,13
20223,11440710,CS100001,연남동,한식음식점,162,11,13,8.0,7
20223,11440710,CS100002,연남동,중식음식점,34,1,1,3.0,0
20223,11440710,CS100003,연남동,일식음식점,70,6,8,10.0,8
20223,11440710,CS100004,연남동,양식음식점,137,9,11,8.0,5
20223,11440710,CS100005,연남동,제과점,81,10,3,3.0,6
20223,11440710,CS100006,연남동,패스트푸드점,33,3,4,11.0,5
20223,11440710,CS100007,연남동,치킨전문점,4,0,1,9.0,7
20223,11440710,CS100008,연남동,분식전문점,27,2,3,10.0,3
20223,11440710,CS100009,연남동,호프-간이주점,147,5,7,5.0,4
20223,11440720,CS100010,성산1동,커피-음료,63,2,1,2.0,4
20223,11440720,CS100001,성산1동,한식음식점,75,2,5,6.0,9
20223,11440720,CS100002,성산1동,중식음식점,9,0,1,11.0,0
20223,11440720,CS100003,성산1동,일식음식점,12,0,1,7.0,2
20223,11440720,CS100004,성산1동,양식음식점,17,0,1,6.0,1
20223,11440720,CS100005,성산1동,제과점,16,0,0,0.0,3
20223,11440720,CS100006,성산1동,패스트푸드점,9,0,1,7.0,6
20223,11440720,CS100007,성산1동,치킨전문점,3,0,0,0.0,8
20223,11440720,CS100008,성산1동,분식전문점,11,0,1,7.0,3
20223,11440720,CS100009,성산1동,호프-간이주점,20,0,0,0.0,3
20223,11440730,CS100001,성산2동,한식음식점,91,7,9,9.0,15
20223,11440730,CS100009,성산2동,호프-간이주점,18,1,1,4.0,5
20223,11440730,CS100010,성산2동,커피-음료,53,2,1,2.0,10
20223,11440730,CS100008,성산2동,분식전문점,33,4,3,7.0,12
20223,11440730,CS100007,성산2동,치킨전문점,4,0,1,6.0,13
20223,11440730,CS100006,성산2동,패스트푸드점,6,3,2,12.0,11
20223,11440730,CS100005,성산2동,제과점,18,0,1,4.0,5
20223,11440730,CS100004,성산2동,양식음식점,8,0,1,13.0,0
20223,11440730,CS100003,성산2동,일식음식점,13,1,1,6.0,3
20223,11440730,CS100002,성산2동,중식음식점,12,1,0,0.0,3
20223,11440740,CS100003,상암동,일식음식점,59,5,5,7.0,11
20223,11440740,CS100004,상암동,양식음식점,46,2,2,4.0,2
20223,11440740,CS100005,상암동,제과점,16,2,3,12.0,10
20223,11440740,CS100006,상암동,패스트푸드점,21,2,1,2.0,21
20223,11440740,CS100007,상암동,치킨전문점,12,2,2,8.0,14
20223,11440740,CS100008,상암동,분식전문점,30,1,1,2.0,16
20223,11440740,CS100009,상암동,호프-간이주점,48,2,0,0.0,10
20223,11440740,CS100010,상암동,커피-음료,140,6,8,4.0,56
20223,11440740,CS100002,상암동,중식음식점,33,3,2,5.0,10
20223,11440740,CS100001,상암동,한식음식점,249,6,14,4.0,71
20224,11440555,CS100001,아현동,한식음식점,88,8,6,6.0,14
20224,11440555,CS100010,아현동,커피-음료,35,1,3,6.0,14
20224,11440555,CS100009,아현동,호프-간이주점,25,1,1,4.0,3
20224,11440555,CS100008,아현동,분식전문점,23,1,0,0.0,11
20224,11440555,CS100007,아현동,치킨전문점,2,1,2,15.0,11
20224,11440555,CS100006,아현동,패스트푸드점,6,2,0,0.0,4
20224,11440555,CS100005,아현동,제과점,7,1,0,0.0,5
20224,11440555,CS100004,아현동,양식음식점,6,0,1,17.0,0
20224,11440555,CS100003,아현동,일식음식점,9,0,2,15.0,4
20224,11440555,CS100002,아현동,중식음식점,4,0,0,0.0,1
20224,11440565,CS100009,공덕동,호프-간이주점,53,1,4,7.0,1
20224,11440565,CS100010,공덕동,커피-음료,66,8,2,2.0,17
20224,11440565,CS100008,공덕동,분식전문점,31,1,0,0.0,13
20224,11440565,CS100007,공덕동,치킨전문점,8,1,0,0.0,16
20224,11440565,CS100006,공덕동,패스트푸드점,7,1,1,6.0,10
20224,11440565,CS100005,공덕동,제과점,20,0,0,0.0,5
20224,11440565,CS100004,공덕동,양식음식점,21,5,0,0.0,8
20224,11440565,CS100003,공덕동,일식음식점,25,1,0,0.0,4
20224,11440565,CS100002,공덕동,중식음식점,15,1,1,7.0,0
20224,11440565,CS100001,공덕동,한식음식점,207,15,7,3.0,22
20224,11440585,CS100002,도화동,중식음식점,16,1,1,5.0,4
20224,11440585,CS100001,도화동,한식음식점,150,2,1,1.0,19
20224,11440585,CS100010,도화동,커피-음료,35,0,1,2.0,24
20224,11440585,CS100009,도화동,호프-간이주점,70,5,1,1.0,10
20224,11440585,CS100008,도화동,분식전문점,26,1,5,14.0,11
20224,11440585,CS100007,도화동,치킨전문점,8,0,0,0.0,12
20224,11440585,CS100006,도화동,패스트푸드점,7,0,1,7.0,8
20224,11440585,CS100005,도화동,제과점,13,0,0,0.0,9
20224,11440585,CS100004,도화동,양식음식점,17,3,1,5.0,2
20224,11440585,CS100003,도화동,일식음식점,16,4,1,5.0,6
20224,11440590,CS100002,용강동,중식음식점,16,2,3,19.0,0
20224,11440590,CS100001,용강동,한식음식점,166,10,10,5.0,35
20224,11440590,CS100003,용강동,일식음식점,20,2,0,0.0,6
20224,11440590,CS100004,용강동,양식음식점,22,0,0,0.0,4
20224,11440590,CS100005,용강동,제과점,5,2,0,0.0,9
20224,11440590,CS100006,용강동,패스트푸드점,8,0,0,0.0,8
20224,11440590,CS100007,용강동,치킨전문점,4,0,1,6.0,12
20224,11440590,CS100008,용강동,분식전문점,16,2,2,9.0,7
20224,11440590,CS100009,용강동,호프-간이주점,52,1,1,2.0,5
20224,11440590,CS100010,용강동,커피-음료,52,6,5,7.0,17
20224,11440600,CS100010,대흥동,커피-음료,70,7,4,4.0,20
20224,11440600,CS100002,대흥동,중식음식점,13,0,0,0.0,0
20224,11440600,CS100003,대흥동,일식음식점,12,2,0,0.0,4
20224,11440600,CS100004,대흥동,양식음식점,19,0,2,9.0,3
20224,11440600,CS100005,대흥동,제과점,17,0,2,10.0,4
20224,11440600,CS100006,대흥동,패스트푸드점,10,0,0,0.0,13
20224,11440600,CS100007,대흥동,치킨전문점,6,0,1,8.0,6
20224,11440600,CS100008,대흥동,분식전문점,33,2,2,4.0,12
20224,11440600,CS100009,대흥동,호프-간이주점,29,0,0,0.0,4
20224,11440600,CS100001,대흥동,한식음식점,112,4,2,2.0,13
20224,11440610,CS100010,염리동,커피-음료,41,6,2,3.0,17
20224,11440610,CS100001,염리동,한식음식점,58,2,2,3.0,10
