quarter,dong_code,dong_name,industry_code,industry_name,store_count,open_count,close_count,closure_rate
20202,11440600,서교동,CS200002,외국어학원,26.0,0.0,1.0,100.0
20203,11440600,서교동,CS100001,한식음식점,792.0,68.0,49.0,41.88
20203,11440600,서교동,CS100002,중식음식점,119.0,8.0,6.0,42.86
20203,11440600,서교동,CS100003,일식음식점,214.0,14.0,19.0,57.58
20203,11440600,서교동,CS100004,양식음식점,351.0,20.0,28.0,58.33
20203,11440600,서교동,CS100005,제과점,115.0,7.0,9.0,56.25
20203,11440600,서교동,CS100006,패스트푸드점,101.0,6.0,9.0,60.0
20203,11440600,서교동,CS100007,치킨전문점,30.0,3.0,3.0,50.0
20203,11440600,서교동,CS100008,분식전문점,132.0,7.0,11.0,61.11
20203,11440600,서교동,CS100009,호프-간이주점,646.0,29.0,37.0,56.06
20203,11440600,서교동,CS100010,커피-음료,618.0,24.0,38.0,61.29
20203,11440600,서교동,CS200001,일반교습학원,107.0,1.0,1.0,50.0
20203,11440600,서교동,CS200002,외국어학원,26.0,1.0,0.0,0.0
20204,11440600,서교동,CS100001,한식음식점,787.0,54.0,55.0,50.46
20204,11440600,서교동,CS100002,중식음식점,123.0,9.0,6.0,40.0
20204,11440600,서교동,CS100003,일식음식점,214.0,11.0,12.0,52.17
20204,11440600,서교동,CS100004,양식음식점,354.0,15.0,13.0,46.43
20204,11440600,서교동,CS100005,제과점,121.0,12.0,7.0,36.84
20204,11440600,서교동,CS100006,패스트푸드점,97.0,4.0,7.0,63.64
20204,11440600,서교동,CS100007,치킨전문점,30.0,6.0,8.0,57.14
20204,11440600,서교동,CS100008,분식전문점,131.0,19.0,15.0,44.12
20204,11440600,서교동,CS100009,호프-간이주점,647.0,38.0,35.0,47.95
20204,11440600,서교동,CS100010,커피-음료,621.0,35.0,31.0,46.97
20204,11440600,서교동,CS200001,일반교습학원,102.0,1.0,6.0,85.71
20204,11440600,서교동,CS200002,외국어학원,28.0,2.0,0.0,0.0
20211,11440600,서교동,CS100001,한식음식점,797.0,44.0,30.0,40.54
20211,11440600,서교동,CS100002,중식음식점,120.0,6.0,10.0,62.5
20211,11440600,서교동,CS100003,일식음식점,208.0,7.0,14.0,66.67
20211,11440600,서교동,CS100004,양식음식점,349.0,9.0,14.0,60.87
20211,11440600,서교동,CS100005,제과점,121.0,9.0,7.0,43.75
20211,11440600,서교동,CS100006,패스트푸드점,102.0,9.0,5.0,35.71
20211,11440600,서교동,CS100007,치킨전문점,28.0,2.0,4.0,66.67
20211,11440600,서교동,CS100008,분식전문점,131.0,8.0,8.0,50.0
20211,11440600,서교동,CS100009,호프-간이주점,654.0,34.0,28.0,45.16
20211,11440600,서교동,CS100010,커피-음료,616.0,26.0,33.0,55.93
20211,11440600,서교동,CS200001,일반교습학원,105.0,5.0,2.0,28.57
20211,11440600,서교동,CS200002,외국어학원,28.0,0.0,0.0,0.0
20212,11440600,서교동,CS100001,한식음식점,803.0,39.0,35.0,47.3
20212,11440600,서교동,CS100002,중식음식점,120.0,4.0,4.0,50.0
20212,11440600,서교동,CS100003,일식음식점,217.0,15.0,7.0,31.82
20212,11440600,서교동,CS100004,양식음식점,361.0,26.0,13.0,33.33
20212,11440600,서교동,CS100005,제과점,129.0,14.0,8.0,36.36
20212,11440600,서교동,CS100006,패스트푸드점,106.0,11.0,9.0,45.0
20212,11440600,서교동,CS100007,치킨전문점,27.0,5.0,5.0,50.0
20212,11440600,서교동,CS100008,분식전문점,132.0,12.0,9.0,42.86
20212,11440600,서교동,CS100009,호프-간이주점,657.0,38.0,38.0,50.0
20212,11440600,서교동,CS100010,커피-음료,648.0,62.0,31.0,33.33
20212,11440600,서교동,CS200001,일반교습학원,107.0,4.0,2.0,33.33
20212,11440600,서교동,CS200002,외국어학원,28.0,0.0,0.0,0.0
20213,11440600,서교동,CS100001,한식음식점,800.0,24.0,25.0,51.02
20213,11440600,서교동,CS100002,중식음식점,118.0,4.0,5.0,55.56
20213,11440600,서교동,CS100003,일식음식점,221.0,15.0,8.0,34.78
20213,11440600,서교동,CS100004,양식음식점,366.0,19.0,15.0,44.12
20213,11440600,서교동,CS100005,제과점,133.0,8.0,4.0,33.33
20213,11440600,서교동,CS100006,패스트푸드점,110.0,11.0,6.0,35.29
20213,11440600,서교동,CS100007,치킨전문점,27.0,1.0,0.0,0.0
20213,11440600,서교동,CS100008,분식전문점,136.0,16.0,14.0,46.67
20213,11440600,서교동,CS100009,호프-간이주점,656.0,34.0,34.0,50.0
20213,11440600,서교동,CS100010,커피-음료,654.0,41.0,33.0,44.59
20213,11440600,서교동,CS200001,일반교습학원,107.0,3.0,4.0,57.14
20213,11440600,서교동,CS200002,외국어학원,28.0,0.0,0.0,0.0
20214,11440600,서교동,CS100001,한식음식점,811.0,52.0,40.0,43.48
20214,11440600,서교동,CS100002,중식음식점,117.0,8.0,9.0,52.94
20214,11440600,서교동,CS100003,일식음식점,231.0,20.0,9.0,31.03
20214,11440600,서교동,CS100004,양식음식점,385.0,36.0,15.0,29.41
20214,11440600,서교동,CS100005,제과점,134.0,8.0,6.0,42.86
20214,11440600,서교동,CS100006,패스트푸드점,117.0,12.0,3.0,20.0
20214,11440600,서교동,CS100007,치킨전문점,28.0,3.0,2.0,40.0
20214,11440600,서교동,CS100008,분식전문점,130.0,3.0,11.0,78.57
20214,11440600,서교동,CS100009,호프-간이주점,670.0,42.0,27.0,39.13
20214,11440600,서교동,CS100010,커피-음료,669.0,39.0,24.0,38.1
20214,11440600,서교동,CS200001,일반교습학원,110.0,4.0,1.0,20.0
20214,11440600,서교동,CS200002,외국어학원,28.0,1.0,1.0,50.0
20221,11440600,서교동,CS100001,한식음식점,805.0,33.0,41.0,55.41
20221,11440600,서교동,CS100002,중식음식점,117.0,6.0,5.0,45.45
20221,11440600,서교동,CS100003,일식음식점,232.0,7.0,5.0,41.67
20221,11440600,서교동,CS100004,양식음식점,384.0,10.0,12.0,54.55
20221,11440600,서교동,CS100005,제과점,134.0,2.0,5.0,71.43
20221,11440600,서교동,CS100006,패스트푸드점,120.0,9.0,4.0,30.77
20221,11440600,서교동,CS100007,치킨전문점,28.0,3.0,2.0,40.0
20221,11440600,서교동,CS100008,분식전문점,130.0,7.0,7.0,50.0
20221,11440600,서교동,CS100009,호프-간이주점,673.0,21.0,17.0,44.74
20221,11440600,서교동,CS100010,커피-음료,691.0,52.0,21.0,28.77
20221,11440600,서교동,CS200001,일반교습학원,114.0,6.0,2.0,25.0
20221,11440600,서교동,CS200002,외국어학원,29.0,2.0,1.0,33.33
20222,11440600,서교동,CS100001,한식음식점,833.0,58.0,33.0,36.26
20222,11440600,서교동,CS100002,중식음식점,120.0,8.0,4.0,33.33
20222,11440600,서교동,CS100003,일식음식점,242.0,18.0,8.0,30.77
20222,11440600,서교동,CS100004,양식음식점,389.0,13.0,9.0,40.91
20222,11440600,서교동,CS100005,제과점,131.0,6.0,9.0,60.0
20222,11440600,서교동,CS100006,패스트푸드점,118.0,9.0,9.0,50.0
20222,11440600,서교동,CS100007,치킨전문점,27.0,3.0,1.0,25.0
20222,11440600,서교동,CS100008,분식전문점,136.0,11.0,5.0,31.25
20222,11440600,서교동,CS100009,호프-간이주점,690.0,42.0,26.0,38.24
20222,11440600,서교동,CS100010,커피-음료,729.0,55.0,22.0,28.57
20222,11440600,서교동,CS200001,일반교습학원,116.0,5.0,3.0,37.5
20222,11440600,서교동,CS200002,외국어학원,30.0,1.0,0.0,0.0
20223,11440600,서교동,CS100001,한식음식점,821.0,27.0,42.0,60.87
20223,11440600,서교동,CS100002,중식음식점,123.0,7.0,5.0,41.67
20223,11440600,서교동,CS100003,일식음식점,248.0,20.0,17.0,45.95
20223,11440600,서교동,CS100004,양식음식점,382.0,15.0,24.0,61.54
20223,11440600,서교동,CS100005,제과점,132.0,8.0,7.0,46.67
20223,11440600,서교동,CS100006,패스트푸드점,115.0,6.0,10.0,62.5
20223,11440600,서교동,CS100007,치킨전문점,27.0,1.0,3.0,75.0
20223,11440600,서교동,CS100008,분식전문점,136.0,7.0,9.0,56.25
20223,11440600,서교동,CS100009,호프-간이주점,678.0,34.0,47.0,58.02
20223,11440600,서교동,CS100010,커피-음료,756.0,57.0,31.0,35.23
20223,11440600,서교동,CS200001,일반교습학원,117.0,6.0,5.0,45.45
20223,11440600,서교동,CS200002,외국어학원,30.0,1.0,1.0,50.0
20224,11440600,서교동,CS100001,한식음식점,838.0,57.0,39.0,40.62
20224,11440600,서교동,CS100002,중식음식점,123.0,6.0,6.0,50.0
20224,11440600,서교동,CS100003,일식음식점,251.0,14.0,10.0,41.67
20224,11440600,서교동,CS100004,양식음식점,388.0,24.0,20.0,45.45
20224,11440600,서교동,CS100005,제과점,143.0,13.0,2.0,13.33
20224,11440600,서교동,CS100006,패스트푸드점,119.0,8.0,5.0,38.46
20224,11440600,서교동,CS100007,치킨전문점,27.0,2.0,1.0,33.33
20224,11440600,서교동,CS100008,분식전문점,134.0,9.0,11.0,55.0
20224,11440600,서교동,CS100009,호프-간이주점,693.0,33.0,19.0,36.54
20224,11440600,서교동,CS100010,커피-음료,779.0,60.0,35.0,36.84
20224,11440600,서교동,CS200001,일반교습학원,121.0,7.0,3.0,30.0
20224,11440600,서교동,CS200002,외국어학원,32.0,2.0,0.0,0.0
20231,11440600,서교동,CS100001,한식음식점,836.0,47.0,45.0,48.91
20231,11440600,서교동,CS100002,중식음식점,127.0,7.0,4.0,36.36
20231,11440600,서교동,CS100003,일식음식점,262.0,15.0,5.0,25.0
20231,11440600,서교동,CS100004,양식음식점,390.0,19.0,20.0,51.28
20231,11440600,서교동,CS100005,제과점,150.0,10.0,3.0,23.08
20231,11440600,서교동,CS100006,패스트푸드점,123.0,8.0,4.0,33.33
20231,11440600,서교동,CS100007,치킨전문점,25.0,4.0,7.0,63.64
20231,11440600,서교동,CS100008,분식전문점,133.0,9.0,13.0,59.09
20231,11440600,서교동,CS100009,호프-간이주점,694.0,33.0,35.0,51.47
20231,11440600,서교동,CS100010,커피-음료,775.0,40.0,42.0,51.22
20231,11440600,서교동,CS200001,일반교습학원,120.0,7.0,7.0,50.0
20231,11440600,서교동,CS200002,외국어학원,33.0,3.0,2.0,40.0
20232,11440600,서교동,CS100001,한식음식점,827.0,38.0,49.0,56.32
20232,11440600,서교동,CS100002,중식음식점,131.0,11.0,5.0,31.25
20232,11440600,서교동,CS100003,일식음식점,267.0,19.0,13.0,40.62
20232,11440600,서교동,CS100004,양식음식점,390.0,16.0,13.0,44.83
20232,11440600,서교동,CS100005,제과점,158.0,12.0,4.0,25.0
20232,11440600,서교동,CS100006,패스트푸드점,124.0,15.0,14.0,48.28
20232,11440600,서교동,CS100007,치킨전문점,27.0,4.0,3.0,42.86
20232,11440600,서교동,CS100008,분식전문점,142.0,18.0,7.0,28.0
20232,11440600,서교동,CS100009,호프-간이주점,726.0,68.0,32.0,32.0
20232,11440600,서교동,CS100010,커피-음료,789.0,52.0,36.0,40.91
20232,11440600,서교동,CS200001,일반교습학원,117.0,0.0,4.0,100.0
20232,11440600,서교동,CS200002,외국어학원,33.0,0.0,0.0,0.0
20233,11440600,서교동,CS100001,한식음식점,822.0,44.0,49.0,52.69
20233,11440600,서교동,CS100002,중식음식점,132.0,8.0,6.0,42.86
20233,11440600,서교동,CS100003,일식음식점,275.0,16.0,10.0,38.46
20233,11440600,서교동,CS100004,양식음식점,388.0,19.0,20.0,51.28
20233,11440600,서교동,CS100005,제과점,158.0,7.0,7.0,50.0
20233,11440600,서교동,CS100006,패스트푸드점,128.0,11.0,4.0,26.67
20233,11440600,서교동,CS100007,치킨전문점,28.0,2.0,1.0,33.33
20233,11440600,서교동,CS100008,분식전문점,143.0,10.0,10.0,50.0
20233,11440600,서교동,CS100009,호프-간이주점,734.0,56.0,49.0,46.67
20233,11440600,서교동,CS100010,커피-음료,781.0,45.0,47.0,51.09
20233,11440600,서교동,CS200001,일반교습학원,117.0,4.0,3.0,42.86
20233,11440600,서교동,CS200002,외국어학원,35.0,2.0,0.0,0.0
20234,11440600,서교동,CS100001,한식음식점,828.0,41.0,39.0,48.75
20234,11440600,서교동,CS100002,중식음식점,134.0,6.0,4.0,40.0
20234,11440600,서교동,CS100003,일식음식점,276.0,11.0,9.0,45.0
20234,11440600,서교동,CS100004,양식음식점,374.0,14.0,28.0,66.67
20234,11440600,서교동,CS100005,제과점,156.0,8.0,10.0,55.56
20234,11440600,서교동,CS100006,패스트푸드점,127.0,5.0,5.0,50.0
20234,11440600,서교동,CS100007,치킨전문점,28.0,7.0,7.0,50.0
20234,11440600,서교동,CS100008,분식전문점,149.0,11.0,5.0,31.25
20234,11440600,서교동,CS100009,호프-간이주점,748.0,41.0,30.0,42.25
20234,11440600,서교동,CS100010,커피-음료,791.0,35.0,28.0,44.44
20234,11440600,서교동,CS200001,일반교습학원,120.0,7.0,4.0,36.36
20234,11440600,서교동,CS200002,외국어학원,35.0,1.0,1.0,50.0
20241,11440600,서교동,CS100001,한식음식점,836.0,53.0,40.0,43.01
20241,11440600,서교동,CS100002,중식음식점,127.0,2.0,8.0,80.0
20241,11440600,서교동,CS100003,일식음식점,290.0,36.0,21.0,36.84
20241,11440600,서교동,CS100004,양식음식점,378.0,27.0,24.0,47.06
20241,11440600,서교동,CS100005,제과점,156.0,8.0,8.0,50.0
20241,11440600,서교동,CS100006,패스트푸드점,120.0,4.0,12.0,75.0
20241,11440600,서교동,CS100007,치킨전문점,28.0,0.0,0.0,0.0
20241,11440600,서교동,CS100008,분식전문점,152.0,11.0,7.0,38.89
20241,11440600,서교동,CS100009,호프-간이주점,725.0,9.0,36.0,80.0
20241,11440600,서교동,CS100010,커피-음료,798.0,41.0,36.0,46.75
20241,11440600,서교동,CS200001,일반교습학원,135.0,17.0,2.0,10.53
20241,11440600,서교동,CS200002,외국어학원,34.0,0.0,1.0,100.0
20242,11440600,서교동,CS100001,한식음식점,862.0,59.0,39.0,39.8
20242,11440600,서교동,CS100002,중식음식점,127.0,4.0,3.0,42.86
20242,11440600,서교동,CS100003,일식음식점,303.0,27.0,18.0,40.0
20242,11440600,서교동,CS100004,양식음식점,385.0,24.0,19.0,44.19
20242,11440600,서교동,CS100005,제과점,153.0,6.0,9.0,60.0
20242,11440600,서교동,CS100006,패스트푸드점,118.0,7.0,10.0,58.82
20242,11440600,서교동,CS100007,치킨전문점,28.0,0.0,4.0,100.0
20242,11440600,서교동,CS100008,분식전문점,155.0,17.0,12.0,41.38
20242,11440600,서교동,CS100009,호프-간이주점,697.0,19.0,48.0,71.64
20242,11440600,서교동,CS100010,커피-음료,793.0,38.0,41.0,51.9
20242,11440600,서교동,CS200001,일반교습학원,149.0,15.0,1.0,6.25
20242,11440600,서교동,CS200002,외국어학원,32.0,0.0,2.0,100.0
20243,11440600,서교동,CS100001,한식음식점,880.0,58.0,45.0,43.69
20243,11440600,서교동,CS100002,중식음식점,129.0,6.0,5.0,45.45
20243,11440600,서교동,CS100003,일식음식점,308.0,28.0,24.0,46.15
20243,11440600,서교동,CS100004,양식음식점,368.0,11.0,29.0,72.5
20243,11440600,서교동,CS100005,제과점,145.0,8.0,13.0,61.9
20243,11440600,서교동,CS100006,패스트푸드점,109.0,3.0,14.0,82.35
20243,11440600,서교동,CS100007,치킨전문점,24.0,0.0,5.0,100.0
20243,11440600,서교동,CS100008,분식전문점,157.0,10.0,7.0,41.18
20243,11440600,서교동,CS100009,호프-간이주점,671.0,21.0,45.0,68.18
20243,11440600,서교동,CS100010,커피-음료,777.0,33.0,46.0,58.23
20243,11440600,서교동,CS200001,일반교습학원,165.0,18.0,2.0,10.0
20243,11440600,서교동,CS200002,외국어학원,32.0,0.0,0.0,0.0
20244,11440600,서교동,CS100001,한식음식점,895.0,56.0,37.0,39.78
20244,11440600,서교동,CS100002,중식음식점,127.0,11.0,13.0,54.17
20244,11440600,서교동,CS100003,일식음식점,310.0,13.0,10.0,43.48
20244,11440600,서교동,CS100004,양식음식점,370.0,20.0,20.0,50.0
20244,11440600,서교동,CS100005,제과점,151.0,9.0,4.0,30.77
20244,11440600,서교동,CS100006,패스트푸드점,108.0,4.0,5.0,55.56
20244,11440600,서교동,CS100007,치킨전문점,22.0,0.0,5.0,100.0
20244,11440600,서교동,CS100008,분식전문점,150.0,6.0,14.0,70.0
20244,11440600,서교동,CS100009,호프-간이주점,651.0,13.0,36.0,73.47
20244,11440600,서교동,CS100010,커피-음료,771.0,32.0,41.0,56.16
20244,11440600,서교동,CS200001,일반교습학원,171.0,8.0,2.0,20.0
20244,11440600,서교동,CS200002,외국어학원,33.0,1.0,0.0,0.0
20251,11440600,서교동,CS100001,한식음식점,898.0,57.0,50.0,46.73
20251,11440600,서교동,CS100002,중식음식점,126.0,7.0,8.0,53.33
20251,11440600,서교동,CS100003,일식음식점,301.0,3.0,14.0,82.35
20251,11440600,서교동,CS100004,양식음식점,350.0,12.0,30.0,71.43
20251,11440600,서교동,CS100005,제과점,149.0,8.0,9.0,52.94
20251,11440600,서교동,CS100006,패스트푸드점,104.0,4.0,7.0,63.64
20251,11440600,서교동,CS100007,치킨전문점,22.0,3.0,3.0,50.0
20251,11440600,서교동,CS100008,분식전문점,147.0,7.0,6.0,46.15
20251,11440600,서교동,CS100009,호프-간이주점,620.0,12.0,42.0,77.78
20251,11440600,서교동,CS100010,커피-음료,765.0,33.0,36.0,52.17
20251,11440600,서교동,CS200001,일반교습학원,164.0,3.0,8.0,72.73
20251,11440600,서교동,CS200002,외국어학원,32.0,0.0,1.0,100.0
20252,11440600,서교동,CS100001,한식음식점,901.0,51.0,44.0,46.32
20252,11440600,서교동,CS100002,중식음식점,123.0,5.0,6.0,54.55
20252,11440600,서교동,CS100003,일식음식점,292.0,1.0,12.0,92.31
20252,11440600,서교동,CS100004,양식음식점,359.0,26.0,15.0,36.59
20252,11440600,서교동,CS100005,제과점,153.0,8.0,3.0,27.27
20252,11440600,서교동,CS100006,패스트푸드점,102.0,3.0,8.0,72.73
20252,11440600,서교동,CS100007,치킨전문점,21.0,2.0,5.0,71.43
20252,11440600,서교동,CS100008,분식전문점,146.0,10.0,11.0,52.38
20252,11440600,서교동,CS100009,호프-간이주점,599.0,20.0,39.0,66.1
20252,11440600,서교동,CS100010,커피-음료,738.0,24.0,53.0,68.83
20252,11440600,서교동,CS200001,일반교습학원,162.0,2.0,4.0,66.67
20252,11440600,서교동,CS200002,외국어학원,32.0,1.0,1.0,50.0
20253,11440600,서교동,CS100001,한식음식점,898.0,52.0,55.0,51.4
20253,11440600,서교동,CS100002,중식음식점,129.0,12.0,5.0,29.41
20253,11440600,서교동,CS100003,일식음식점,280.0,5.0,17.0,77.27
20253,11440600,서교동,CS100004,양식음식점,360.0,12.0,12.0,50.0
20253,11440600,서교동,CS100005,제과점,153.0,4.0,4.0,50.0
20253,11440600,서교동,CS100006,패스트푸드점,97.0,3.0,8.0,72.73
20253,11440600,서교동,CS100007,치킨전문점,25.0,8.0,3.0,27.27
20253,11440600,서교동,CS100008,분식전문점,148.0,6.0,4.0,40.0
20253,11440600,서교동,CS100009,호프-간이주점,575.0,21.0,45.0,68.18
20253,11440600,서교동,CS100010,커피-음료,727.0,27.0,40.0,59.7
20253,11440600,서교동,CS200001,일반교습학원,165.0,4.0,2.0,33.33
20253,11440600,서교동,CS200002,외국어학원,32.0,1.0,1.0,50.0
20254,11440600,서교동,CS100001,한식음식점,891.0,40.0,50.0,55.56
20254,11440600,서교동,CS100002,중식음식점,126.0,3.0,7.0,70.0
20254,11440600,서교동,CS100003,일식음식점,271.0,3.0,11.0,78.57
20254,11440600,서교동,CS100004,양식음식점,364.0,21.0,17.0,44.74
20254,11440600,서교동,CS100005,제과점,153.0,4.0,7.0,63.64
20254,11440600,서교동,CS100006,패스트푸드점,98.0,6.0,5.0,45.45
20254,11440600,서교동,CS100007,치킨전문점,28.0,4.0,1.0,20.0
20254,11440600,서교동,CS100008,분식전문점,149.0,7.0,6.0,46.15
20254,11440600,서교동,CS100009,호프-간이주점,548.0,13.0,44.0,77.19
20254,11440600,서교동,CS100010,커피-음료,717.0,20.0,34.0,62.96
20254,11440600,서교동,CS200001,일반교습학원,165.0,1.0,1.0,50.0
20254,11440600,서교동,CS200002,외국어학원,33.0,1.0,0.0,0.0
20191,11440710,성산1동,CS100001,한식음식점,34.0,3.0,1.0,25.0
20191,11440710,성산1동,CS100002,중식음식점,1.0,0.0,0.0,0.0
20191,11440710,성산1동,CS100003,일식음식점,10.0,1.0,0.0,0.0
20191,11440710,성산1동,CS100004,양식음식점,12.0,0.0,0.0,0.0
20191,11440710,성산1동,CS100005,제과점,6.0,0.0,0.0,0.0
20191,11440710,성산1동,CS100006,패스트푸드점,3.0,1.0,0.0,0.0
20191,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20191,11440710,성산1동,CS100008,분식전문점,16.0,2.0,1.0,33.33
20191,11440710,성산1동,CS100009,호프-간이주점,22.0,2.0,2.0,50.0
20191,11440710,성산1동,CS100010,커피-음료,34.0,1.0,2.0,66.67
20191,11440710,성산1동,CS200001,일반교습학원,5.0,0.0,1.0,100.0
20191,11440710,성산1동,CS200002,외국어학원,1.0,0.0,0.0,0.0
20192,11440710,성산1동,CS100001,한식음식점,34.0,2.0,2.0,50.0
20192,11440710,성산1동,CS100002,중식음식점,1.0,0.0,0.0,0.0
20192,11440710,성산1동,CS100003,일식음식점,11.0,2.0,0.0,0.0
20192,11440710,성산1동,CS100004,양식음식점,13.0,2.0,1.0,33.33
20192,11440710,성산1동,CS100005,제과점,6.0,0.0,0.0,0.0
20192,11440710,성산1동,CS100006,패스트푸드점,3.0,1.0,1.0,50.0
20192,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20192,11440710,성산1동,CS100008,분식전문점,16.0,0.0,1.0,100.0
20192,11440710,성산1동,CS100009,호프-간이주점,21.0,0.0,2.0,100.0
20192,11440710,성산1동,CS100010,커피-음료,36.0,4.0,2.0,33.33
20192,11440710,성산1동,CS200001,일반교습학원,6.0,1.0,0.0,0.0
20192,11440710,성산1동,CS200002,외국어학원,1.0,0.0,0.0,0.0
20193,11440710,성산1동,CS100001,한식음식점,33.0,0.0,1.0,100.0
20193,11440710,성산1동,CS100002,중식음식점,1.0,0.0,0.0,0.0
20193,11440710,성산1동,CS100003,일식음식점,11.0,0.0,1.0,100.0
20193,11440710,성산1동,CS100004,양식음식점,11.0,1.0,3.0,75.0
20193,11440710,성산1동,CS100005,제과점,6.0,0.0,0.0,0.0
20193,11440710,성산1동,CS100006,패스트푸드점,4.0,2.0,1.0,33.33
20193,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20193,11440710,성산1동,CS100008,분식전문점,17.0,1.0,0.0,0.0
20193,11440710,성산1동,CS100009,호프-간이주점,20.0,0.0,1.0,100.0
20193,11440710,성산1동,CS100010,커피-음료,37.0,2.0,1.0,33.33
20193,11440710,성산1동,CS200001,일반교습학원,6.0,0.0,0.0,0.0
20193,11440710,성산1동,CS200002,외국어학원,1.0,0.0,0.0,0.0
20194,11440710,성산1동,CS100001,한식음식점,33.0,2.0,2.0,50.0
20194,11440710,성산1동,CS100002,중식음식점,1.0,0.0,0.0,0.0
20194,11440710,성산1동,CS100003,일식음식점,10.0,1.0,2.0,66.67
20194,11440710,성산1동,CS100004,양식음식점,12.0,1.0,0.0,0.0
20194,11440710,성산1동,CS100005,제과점,6.0,0.0,0.0,0.0
20194,11440710,성산1동,CS100006,패스트푸드점,4.0,1.0,1.0,50.0
20194,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20194,11440710,성산1동,CS100008,분식전문점,17.0,0.0,0.0,0.0
20194,11440710,성산1동,CS100009,호프-간이주점,19.0,0.0,1.0,100.0
20194,11440710,성산1동,CS100010,커피-음료,38.0,1.0,0.0,0.0
20194,11440710,성산1동,CS200001,일반교습학원,6.0,0.0,0.0,0.0
20194,11440710,성산1동,CS200002,외국어학원,2.0,1.0,0.0,0.0
20201,11440710,성산1동,CS100001,한식음식점,35.0,2.0,0.0,0.0
20201,11440710,성산1동,CS100002,중식음식점,1.0,0.0,0.0,0.0
20201,11440710,성산1동,CS100003,일식음식점,11.0,1.0,0.0,0.0
20201,11440710,성산1동,CS100004,양식음식점,12.0,0.0,0.0,0.0
20201,11440710,성산1동,CS100005,제과점,5.0,1.0,2.0,66.67
20201,11440710,성산1동,CS100006,패스트푸드점,4.0,0.0,0.0,0.0
20201,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20201,11440710,성산1동,CS100008,분식전문점,16.0,0.0,1.0,100.0
20201,11440710,성산1동,CS100009,호프-간이주점,18.0,0.0,1.0,100.0
20201,11440710,성산1동,CS100010,커피-음료,37.0,0.0,1.0,100.0
20201,11440710,성산1동,CS200001,일반교습학원,6.0,1.0,0.0,0.0
20201,11440710,성산1동,CS200002,외국어학원,2.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100001,한식음식점,33.0,1.0,3.0,75.0
20202,11440710,성산1동,CS100002,중식음식점,1.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100003,일식음식점,12.0,3.0,2.0,40.0
20202,11440710,성산1동,CS100004,양식음식점,12.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100005,제과점,5.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100006,패스트푸드점,4.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100008,분식전문점,16.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100009,호프-간이주점,18.0,0.0,0.0,0.0
20202,11440710,성산1동,CS100010,커피-음료,40.0,3.0,0.0,0.0
20202,11440710,성산1동,CS200001,일반교습학원,5.0,0.0,1.0,100.0
20202,11440710,성산1동,CS200002,외국어학원,2.0,0.0,0.0,0.0
20203,11440710,성산1동,CS100001,한식음식점,35.0,5.0,4.0,44.44
20203,11440710,성산1동,CS100002,중식음식점,2.0,1.0,0.0,0.0
20203,11440710,성산1동,CS100003,일식음식점,12.0,0.0,0.0,0.0
20203,11440710,성산1동,CS100004,양식음식점,12.0,0.0,0.0,0.0
20203,11440710,성산1동,CS100005,제과점,5.0,0.0,0.0,0.0
20203,11440710,성산1동,CS100006,패스트푸드점,4.0,0.0,0.0,0.0
20203,11440710,성산1동,CS100007,치킨전문점,1.0,1.0,0.0,0.0
20203,11440710,성산1동,CS100008,분식전문점,15.0,0.0,1.0,100.0
20203,11440710,성산1동,CS100009,호프-간이주점,18.0,0.0,0.0,0.0
20203,11440710,성산1동,CS100010,커피-음료,39.0,1.0,2.0,66.67
20203,11440710,성산1동,CS200001,일반교습학원,5.0,0.0,0.0,0.0
20203,11440710,성산1동,CS200002,외국어학원,2.0,0.0,0.0,0.0
20204,11440710,성산1동,CS100001,한식음식점,36.0,1.0,0.0,0.0
20204,11440710,성산1동,CS100002,중식음식점,2.0,0.0,0.0,0.0
20204,11440710,성산1동,CS100003,일식음식점,12.0,0.0,0.0,0.0
20204,11440710,성산1동,CS100004,양식음식점,13.0,1.0,0.0,0.0
20204,11440710,성산1동,CS100005,제과점,5.0,0.0,0.0,0.0
20204,11440710,성산1동,CS100006,패스트푸드점,4.0,2.0,0.0,0.0
20204,11440710,성산1동,CS100007,치킨전문점,1.0,0.0,0.0,0.0
20204,11440710,성산1동,CS100008,분식전문점,16.0,1.0,0.0,0.0
20204,11440710,성산1동,CS100009,호프-간이주점,19.0,1.0,0.0,0.0
20204,11440710,성산1동,CS100010,커피-음료,41.0,2.0,0.0,0.0
20204,11440710,성산1동,CS200001,일반교습학원,5.0,0.0,0.0,0.0
20204,11440710,성산1동,CS200002,외국어학원,2.0,0.0,0.0,0.0
