quarter,dong_code,dong_name,industry_code,industry_name,monthly_sales,monthly_count
20231,11440660,서교동,CS100006,패스트푸드점,3621978094,255568
20231,11440660,서교동,CS100007,치킨전문점,1847557545,49281
20231,11440660,서교동,CS100008,분식전문점,4183413489,306235
20231,11440660,서교동,CS100009,호프-간이주점,45048458807,1292389
20231,11440660,서교동,CS100010,커피-음료,27294732948,2761627
20232,11440660,서교동,CS100001,한식음식점,61099636164,1829973
20232,11440660,서교동,CS100002,중식음식점,6159028961,212347
20232,11440660,서교동,CS100003,일식음식점,12583350691,380920
20232,11440660,서교동,CS100004,양식음식점,13231568112,342859
20232,11440660,서교동,CS100005,제과점,2705210501,289082
20232,11440660,서교동,CS100006,패스트푸드점,3483837093,247634
20232,11440660,서교동,CS100007,치킨전문점,1829898581,51242
20232,11440660,서교동,CS100008,분식전문점,4525815240,341540
20232,11440660,서교동,CS100009,호프-간이주점,42579664802,1286856
20232,11440660,서교동,CS100010,커피-음료,28526063771,3136105
20233,11440660,서교동,CS100001,한식음식점,61004438475,1894504
20233,11440660,서교동,CS100002,중식음식점,5907774614,203335
20233,11440660,서교동,CS100003,일식음식점,11684353407,362898
20233,11440660,서교동,CS100004,양식음식점,14171338348,376745
20233,11440660,서교동,CS100005,제과점,2461694059,269053
20233,11440660,서교동,CS100006,패스트푸드점,3337367419,230042
20233,11440660,서교동,CS100007,치킨전문점,1743648508,45524
20233,11440660,서교동,CS100008,분식전문점,4531054056,320117
20233,11440660,서교동,CS100009,호프-간이주점,41451196317,1278647
20233,11440660,서교동,CS100010,커피-음료,28265221780,3134847
20234,11440660,서교동,CS100001,한식음식점,71447737182,2019214
20234,11440660,서교동,CS100002,중식음식점,6313393525,211891
20234,11440660,서교동,CS100003,일식음식점,11321441256,364015
20234,11440660,서교동,CS100004,양식음식점,14738171014,372576
20234,11440660,서교동,CS100005,제과점,2921092883,297128
20234,11440660,서교동,CS100006,패스트푸드점,3297791028,232848
20234,11440660,서교동,CS100007,치킨전문점,1712980730,43618
20234,11440660,서교동,CS100008,분식전문점,4819572239,347991
20234,11440660,서교동,CS100009,호프-간이주점,41732636091,1223084
20234,11440660,서교동,CS100010,커피-음료,26458578683,2942622
20241,11440660,서교동,CS100001,한식음식점,68012072183,1890295
20241,11440660,서교동,CS100002,중식음식점,5255221722,192131
20241,11440660,서교동,CS100003,일식음식점,11640736620,352464
20241,11440660,서교동,CS100004,양식음식점,13958098391,361174
20241,11440660,서교동,CS100005,제과점,3011997327,305587
20241,11440660,서교동,CS100006,패스트푸드점,3171624890,212589
20241,11440660,서교동,CS100007,치킨전문점,1620881226,40159
20241,11440660,서교동,CS100008,분식전문점,4498566646,312133
20241,11440660,서교동,CS100009,호프-간이주점,40428624598,1155280
20241,11440660,서교동,CS100010,커피-음료,27541898416,2784560
20242,11440660,서교동,CS100001,한식음식점,67379348749,1920141
20242,11440660,서교동,CS100002,중식음식점,5041212841,181130
20242,11440660,서교동,CS100003,일식음식점,11386102692,357303
20242,11440660,서교동,CS100004,양식음식점,13186928982,354476
20242,11440660,서교동,CS100005,제과점,3489639780,370665
20242,11440660,서교동,CS100006,패스트푸드점,3243449222,230777
20242,11440660,서교동,CS100007,치킨전문점,1603041836,38841
20242,11440660,서교동,CS100008,분식전문점,4680259635,376550
20242,11440660,서교동,CS100009,호프-간이주점,38286361236,1128505
20242,11440660,서교동,CS100010,커피-음료,30876234227,3399843
20243,11440660,서교동,CS100001,한식음식점,64172043524,1781900
20243,11440660,서교동,CS100002,중식음식점,4808324006,179922
20243,11440660,서교동,CS100003,일식음식점,11475309758,356308
20243,11440660,서교동,CS100004,양식음식점,13302222849,341805
20243,11440660,서교동,CS100005,제과점,3485916594,364448
20243,11440660,서교동,CS100006,패스트푸드점,3044612706,211189
20243,11440660,서교동,CS100007,치킨전문점,1559138165,37843
20243,11440660,서교동,CS100008,분식전문점,4610950355,350895
20243,11440660,서교동,CS100009,호프-간이주점,38908720789,1214815
20243,11440660,서교동,CS100010,커피-음료,31585392334,3417960
20244,11440660,서교동,CS100001,한식음식점,73689089325,1938503
20244,11440660,서교동,CS100002,중식음식점,5712447025,202307
20244,11440660,서교동,CS100003,일식음식점,12440284439,376780
20244,11440660,서교동,CS100004,양식음식점,14910912911,360752
20244,11440660,서교동,CS100005,제과점,3918112940,390448
20244,11440660,서교동,CS100006,패스트푸드점,2921063269,197084
20244,11440660,서교동,CS100007,치킨전문점,1293497636,33994
20244,11440660,서교동,CS100008,분식전문점,4720400461,369246
20244,11440660,서교동,CS100009,호프-간이주점,37696149053,1270700
20244,11440660,서교동,CS100010,커피-음료,29046509108,3172360
20191,11440720,성산1동,CS100001,한식음식점,3015933946,98535
20191,11440720,성산1동,CS100002,중식음식점,319756078,15932
20191,11440720,성산1동,CS100003,일식음식점,126597112,4282
20191,11440720,성산1동,CS100004,양식음식점,87933989,5407
20191,11440720,성산1동,CS100005,제과점,25376634,2292
20191,11440720,성산1동,CS100006,패스트푸드점,575101402,22247
20191,11440720,성산1동,CS100007,치킨전문점,207638707,9701
20191,11440720,성산1동,CS100008,분식전문점,29885099,3589
20191,11440720,성산1동,CS100009,호프-간이주점,9842742,278
20191,11440720,성산1동,CS100010,커피-음료,436592643,49325
20192,11440720,성산1동,CS100001,한식음식점,3278692030,105145
20192,11440720,성산1동,CS100002,중식음식점,321997630,16933
20192,11440720,성산1동,CS100003,일식음식점,117575614,4181
20192,11440720,성산1동,CS100004,양식음식점,99080264,6411
20192,11440720,성산1동,CS100005,제과점,24780295,2498
20192,11440720,성산1동,CS100006,패스트푸드점,503448557,20590
20192,11440720,성산1동,CS100007,치킨전문점,206662717,9245
20192,11440720,성산1동,CS100008,분식전문점,33368594,4129
20192,11440720,성산1동,CS100009,호프-간이주점,11339100,243
20192,11440720,성산1동,CS100010,커피-음료,478904960,61248
20193,11440720,성산1동,CS100001,한식음식점,3396565112,109848
20193,11440720,성산1동,CS100002,중식음식점,278889210,14443
20193,11440720,성산1동,CS100003,일식음식점,104956004,3586
20193,11440720,성산1동,CS100004,양식음식점,97434679,6267
20193,11440720,성산1동,CS100005,제과점,27239613,2429
20193,11440720,성산1동,CS100006,패스트푸드점,520197687,21253
20193,11440720,성산1동,CS100007,치킨전문점,204374698,8819
20193,11440720,성산1동,CS100008,분식전문점,37836951,4289
20193,11440720,성산1동,CS100009,호프-간이주점,18501185,375
20193,11440720,성산1동,CS100010,커피-음료,547550642,65330
20194,11440720,성산1동,CS100001,한식음식점,4257052955,128567
20194,11440720,성산1동,CS100002,중식음식점,283266637,14893
20194,11440720,성산1동,CS100003,일식음식점,67362568,2797
20194,11440720,성산1동,CS100004,양식음식점,111971227,6986
20194,11440720,성산1동,CS100005,제과점,29148390,2380
20194,11440720,성산1동,CS100006,패스트푸드점,522294871,20321
20194,11440720,성산1동,CS100007,치킨전문점,192895151,9214
20194,11440720,성산1동,CS100008,분식전문점,43818924,4982
20194,11440720,성산1동,CS100009,호프-간이주점,16664272,494
20194,11440720,성산1동,CS100010,커피-음료,666664892,70354
20201,11440720,성산1동,CS100001,한식음식점,3698145903,116399
20201,11440720,성산1동,CS100002,중식음식점,348148168,15515
20201,11440720,성산1동,CS100003,일식음식점,74681253,2648
20201,11440720,성산1동,CS100004,양식음식점,90926587,5473
20201,11440720,성산1동,CS100005,제과점,27347371,2453
20201,11440720,성산1동,CS100006,패스트푸드점,449708084,17684
20201,11440720,성산1동,CS100007,치킨전문점,177988160,8517
20201,11440720,성산1동,CS100008,분식전문점,30837133,3626
20201,11440720,성산1동,CS100009,호프-간이주점,17937532,459
20201,11440720,성산1동,CS100010,커피-음료,542800112,65923
20202,11440720,성산1동,CS100001,한식음식점,3738394489,120917
20202,11440720,성산1동,CS100002,중식음식점,374195573,18083
20202,11440720,성산1동,CS100003,일식음식점,84036704,2947
20202,11440720,성산1동,CS100004,양식음식점,81930624,5374
20202,11440720,성산1동,CS100005,제과점,31041982,2767
20202,11440720,성산1동,CS100006,패스트푸드점,477384094,19314
20202,11440720,성산1동,CS100007,치킨전문점,193862119,8741
20202,11440720,성산1동,CS100008,분식전문점,32749569,3972
20202,11440720,성산1동,CS100009,호프-간이주점,131759367,3057
20202,11440720,성산1동,CS100010,커피-음료,635006872,73608
20203,11440720,성산1동,CS100001,한식음식점,3505482344,111600
20203,11440720,성산1동,CS100002,중식음식점,383696986,18493
20203,11440720,성산1동,CS100003,일식음식점,108654348,3845
20203,11440720,성산1동,CS100004,양식음식점,112337776,7920
20203,11440720,성산1동,CS100005,제과점,29740320,2802
20203,11440720,성산1동,CS100006,패스트푸드점,425305790,17732
20203,11440720,성산1동,CS100007,치킨전문점,144622345,7055
20203,11440720,성산1동,CS100008,분식전문점,32978297,4012
20203,11440720,성산1동,CS100009,호프-간이주점,107872626,2655
20203,11440720,성산1동,CS100010,커피-음료,660759179,72131
20204,11440720,성산1동,CS100001,한식음식점,3546013475,110246
20204,11440720,성산1동,CS100002,중식음식점,392211049,18776
20204,11440720,성산1동,CS100003,일식음식점,103982847,3683
20204,11440720,성산1동,CS100004,양식음식점,115543287,8178
20204,11440720,성산1동,CS100005,제과점,25546303,2008
20204,11440720,성산1동,CS100006,패스트푸드점,345566578,14990
20204,11440720,성산1동,CS100007,치킨전문점,107322575,5370
20204,11440720,성산1동,CS100008,분식전문점,27036294,3590
20204,11440720,성산1동,CS100009,호프-간이주점,60291332,1510
20204,11440720,성산1동,CS100010,커피-음료,443428947,53738
20211,11440720,성산1동,CS100001,한식음식점,3961878267,131640
20211,11440720,성산1동,CS100002,중식음식점,352080397,16612
20211,11440720,성산1동,CS100003,일식음식점,149469733,5212
20211,11440720,성산1동,CS100004,양식음식점,67124439,4528
20211,11440720,성산1동,CS100005,제과점,123481033,12494
20211,11440720,성산1동,CS100006,패스트푸드점,275206762,12292
20211,11440720,성산1동,CS100007,치킨전문점,139512617,6029
20211,11440720,성산1동,CS100008,분식전문점,81729721,9231
20211,11440720,성산1동,CS100009,호프-간이주점,452804019,9844
20211,11440720,성산1동,CS100010,커피-음료,384624510,45713
20212,11440720,성산1동,CS100001,한식음식점,5001629315,164351
20212,11440720,성산1동,CS100002,중식음식점,332685412,16282
20212,11440720,성산1동,CS100003,일식음식점,181019491,6658
20212,11440720,성산1동,CS100004,양식음식점,81350274,5400
20212,11440720,성산1동,CS100005,제과점,133866586,12928
20212,11440720,성산1동,CS100006,패스트푸드점,249392183,11153
20212,11440720,성산1동,CS100007,치킨전문점,179671838,7769
20212,11440720,성산1동,CS100008,분식전문점,100164574,10831
20212,11440720,성산1동,CS100009,호프-간이주점,824509469,11456
20212,11440720,성산1동,CS100010,커피-음료,498869125,63386
20213,11440720,성산1동,CS100001,한식음식점,4579231879,162400
20213,11440720,성산1동,CS100002,중식음식점,371066301,18352
20213,11440720,성산1동,CS100003,일식음식점,163662276,6455
20213,11440720,성산1동,CS100004,양식음식점,76138477,5484
20213,11440720,성산1동,CS100005,제과점,124751996,12843
20213,11440720,성산1동,CS100006,패스트푸드점,277987696,11646
20213,11440720,성산1동,CS100007,치킨전문점,171325263,7697
20213,11440720,성산1동,CS100008,분식전문점,93437583,10618
20213,11440720,성산1동,CS100009,호프-간이주점,600283250,8768
20213,11440720,성산1동,CS100010,커피-음료,542114440,66630
20214,11440720,성산1동,CS100001,한식음식점,5379919935,170685
20214,11440720,성산1동,CS100002,중식음식점,409125141,19162
20214,11440720,성산1동,CS100003,일식음식점,213415809,7815
20214,11440720,성산1동,CS100004,양식음식점,67733745,5017
20214,11440720,성산1동,CS100005,제과점,141206873,12833
20214,11440720,성산1동,CS100006,패스트푸드점,273862927,11756
20214,11440720,성산1동,CS100007,치킨전문점,197168828,7869
20214,11440720,성산1동,CS100008,분식전문점,91002062,10281
20214,11440720,성산1동,CS100009,호프-간이주점,734130580,9833
20214,11440720,성산1동,CS100010,커피-음료,512072687,60610
20221,11440720,성산1동,CS100001,한식음식점,4159667800,136799
20221,11440720,성산1동,CS100002,중식음식점,337643222,16762
20221,11440720,성산1동,CS100003,일식음식점,154986656,5878
20221,11440720,성산1동,CS100004,양식음식점,57780031,4098
20221,11440720,성산1동,CS100005,제과점,111315276,11192
20221,11440720,성산1동,CS100006,패스트푸드점,234666422,10729
20221,11440720,성산1동,CS100007,치킨전문점,161883641,6803
20221,11440720,성산1동,CS100008,분식전문점,88827394,9689
20221,11440720,성산1동,CS100009,호프-간이주점,483873661,4996
20221,11440720,성산1동,CS100010,커피-음료,385484690,45932
20222,11440720,성산1동,CS100001,한식음식점,4914951136,158590
20222,11440720,성산1동,CS100002,중식음식점,423212805,19428
20222,11440720,성산1동,CS100003,일식음식점,163158964,5128
20222,11440720,성산1동,CS100004,양식음식점,72485971,5134
20222,11440720,성산1동,CS100005,제과점,112070413,11030
20222,11440720,성산1동,CS100006,패스트푸드점,193219501,10094
20222,11440720,성산1동,CS100007,치킨전문점,232073948,8600
20222,11440720,성산1동,CS100008,분식전문점,79655065,8773
20222,11440720,성산1동,CS100009,호프-간이주점,1110816405,10983
20222,11440720,성산1동,CS100010,커피-음료,602015696,77063
20223,11440720,성산1동,CS100001,한식음식점,5334536158,167682
20223,11440720,성산1동,CS100002,중식음식점,463720724,19916
20223,11440720,성산1동,CS100003,일식음식점,140111048,4145
20223,11440720,성산1동,CS100004,양식음식점,73915557,4878
20223,11440720,성산1동,CS100005,제과점,27823952,2547
20223,11440720,성산1동,CS100006,패스트푸드점,194166575,9712
20223,11440720,성산1동,CS100007,치킨전문점,222766263,8305
20223,11440720,성산1동,CS100008,분식전문점,91917772,9096
20223,11440720,성산1동,CS100009,호프-간이주점,1034934317,12702
20223,11440720,성산1동,CS100010,커피-음료,740712290,94128
20224,11440720,성산1동,CS100001,한식음식점,5832012096,173923
20224,11440720,성산1동,CS100002,중식음식점,432418408,19702
20224,11440720,성산1동,CS100003,일식음식점,166826801,4647
20224,11440720,성산1동,CS100004,양식음식점,69523545,4624
20224,11440720,성산1동,CS100005,제과점,28684543,2415
20224,11440720,성산1동,CS100006,패스트푸드점,240838399,10818
20224,11440720,성산1동,CS100007,치킨전문점,232943775,8586
20224,11440720,성산1동,CS100008,분식전문점,76561808,8381
20224,11440720,성산1동,CS100009,호프-간이주점,846962128,11190
20224,11440720,성산1동,CS100010,커피-음료,603323777,79170
20231,11440720,성산1동,CS100001,한식음식점,5741380390,167522
20231,11440720,성산1동,CS100002,중식음식점,392893852,15970
20231,11440720,성산1동,CS100003,일식음식점,137653270,3868
20231,11440720,성산1동,CS100004,양식음식점,78380657,4916
20231,11440720,성산1동,CS100005,제과점,12114386,1112
20231,11440720,성산1동,CS100006,패스트푸드점,173992049,8325
20231,11440720,성산1동,CS100007,치킨전문점,207498983,7474
20231,11440720,성산1동,CS100008,분식전문점,73431430,8009
20231,11440720,성산1동,CS100009,호프-간이주점,825692797,11660
20231,11440720,성산1동,CS100010,커피-음료,520787000,72077
20232,11440720,성산1동,CS100001,한식음식점,5750656392,176825
20232,11440720,성산1동,CS100002,중식음식점,336100158,15504
20232,11440720,성산1동,CS100003,일식음식점,124912467,3647
20232,11440720,성산1동,CS100004,양식음식점,49681914,3158
20232,11440720,성산1동,CS100005,제과점,20229991,1724
20232,11440720,성산1동,CS100006,패스트푸드점,186444940,9376
20232,11440720,성산1동,CS100007,치킨전문점,258204527,7869
20232,11440720,성산1동,CS100008,분식전문점,91836899,9882
20232,11440720,성산1동,CS100009,호프-간이주점,848967191,9145
20232,11440720,성산1동,CS100010,커피-음료,690834740,88296
20233,11440720,성산1동,CS100001,한식음식점,5844968444,177823
20233,11440720,성산1동,CS100002,중식음식점,332820146,15459
20233,11440720,성산1동,CS100003,일식음식점,167123893,4493
20233,11440720,성산1동,CS100004,양식음식점,68920152,4731
20233,11440720,성산1동,CS100005,제과점,22464979,1665
20233,11440720,성산1동,CS100006,패스트푸드점,203089449,9191
20233,11440720,성산1동,CS100007,치킨전문점,214196055,6170
20233,11440720,성산1동,CS100008,분식전문점,68412596,7520
20233,11440720,성산1동,CS100009,호프-간이주점,697357118,7593
20233,11440720,성산1동,CS100010,커피-음료,684946580,90199
20234,11440720,성산1동,CS100001,한식음식점,6654207338,192077
20234,11440720,성산1동,CS100002,중식음식점,334653026,15275
20234,11440720,성산1동,CS100003,일식음식점,177630837,4426
20234,11440720,성산1동,CS100004,양식음식점,80621027,5402
20234,11440720,성산1동,CS100005,제과점,11339512,1057
20234,11440720,성산1동,CS100006,패스트푸드점,214304833,8370
20234,11440720,성산1동,CS100007,치킨전문점,203589783,5295
20234,11440720,성산1동,CS100008,분식전문점,67633916,7456
20234,11440720,성산1동,CS100009,호프-간이주점,745429293,7009
20234,11440720,성산1동,CS100010,커피-음료,749063501,83860
20241,11440720,성산1동,CS100001,한식음식점,6294333674,183672
20241,11440720,성산1동,CS100002,중식음식점,337172584,13628
20241,11440720,성산1동,CS100003,일식음식점,170120516,4064
20241,11440720,성산1동,CS100004,양식음식점,121322983,7240
20241,11440720,성산1동,CS100005,제과점,13213953,1200
20241,11440720,성산1동,CS100006,패스트푸드점,142501069,6735
20241,11440720,성산1동,CS100007,치킨전문점,201271944,5267
20241,11440720,성산1동,CS100008,분식전문점,56945026,5941
20241,11440720,성산1동,CS100009,호프-간이주점,547906999,5884
20241,11440720,성산1동,CS100010,커피-음료,666221313,83058
20242,11440720,성산1동,CS100001,한식음식점,6366146007,184090
20242,11440720,성산1동,CS100002,중식음식점,286567304,13596
20242,11440720,성산1동,CS100003,일식음식점,205246700,4867
20242,11440720,성산1동,CS100004,양식음식점,110421665,6857
20242,11440720,성산1동,CS100005,제과점,3516811,407
20242,11440720,성산1동,CS100006,패스트푸드점,136818914,7102
20242,11440720,성산1동,CS100007,치킨전문점,211885451,5216
20242,11440720,성산1동,CS100008,분식전문점,66344858,6669
20242,11440720,성산1동,CS100009,호프-간이주점,686596242,7886
20242,11440720,성산1동,CS100010,커피-음료,821028466,102645
20243,11440720,성산1동,CS100001,한식음식점,6037262209,176869
20243,11440720,성산1동,CS100002,중식음식점,287421449,13354
20243,11440720,성산1동,CS100003,일식음식점,184272064,4392
20243,11440720,성산1동,CS100004,양식음식점,110535738,6918
20243,11440720,성산1동,CS100006,패스트푸드점,109485568,5601
20243,11440720,성산1동,CS100007,치킨전문점,210707044,5011
20243,11440720,성산1동,CS100008,분식전문점,52443861,5965
20243,11440720,성산1동,CS100009,호프-간이주점,551754167,7126
20243,11440720,성산1동,CS100010,커피-음료,889187234,101428
20244,11440720,성산1동,CS100001,한식음식점,7158103851,190936
20244,11440720,성산1동,CS100002,중식음식점,298629760,12404
20244,11440720,성산1동,CS100003,일식음식점,164693308,3866
20244,11440720,성산1동,CS100004,양식음식점,118757074,7059
20244,11440720,성산1동,CS100006,패스트푸드점,120113576,6091
20244,11440720,성산1동,CS100007,치킨전문점,196107227,4641
20244,11440720,성산1동,CS100008,분식전문점,70598875,7405
20244,11440720,성산1동,CS100009,호프-간이주점,667689944,7448
20244,11440720,성산1동,CS100010,커피-음료,725485186,100911
20191,11440730,성산2동,CS100001,한식음식점,4055344678,222413
20191,11440730,성산2동,CS100002,중식음식점,346924315,17801
20191,11440730,성산2동,CS100003,일식음식점,91456791,6791
20191,11440730,성산2동,CS100005,제과점,435377215,52440
20191,11440730,성산2동,CS100006,패스트푸드점,81544040,5897
20191,11440730,성산2동,CS100007,치킨전문점,1024564511,42630
20191,11440730,성산2동,CS100008,분식전문점,663617439,68563
20191,11440730,성산2동,CS100009,호프-간이주점,54600462,1227
20191,11440730,성산2동,CS100010,커피-음료,3697179993,48052
20192,11440730,성산2동,CS100001,한식음식점,4538252055,249099
20192,11440730,성산2동,CS100002,중식음식점,320820528,16730
20192,11440730,성산2동,CS100003,일식음식점,126570283,10341
20192,11440730,성산2동,CS100005,제과점,445875025,56058
20192,11440730,성산2동,CS100006,패스트푸드점,84420515,6271
20192,11440730,성산2동,CS100007,치킨전문점,989855468,40526
20192,11440730,성산2동,CS100008,분식전문점,684201649,72047
20192,11440730,성산2동,CS100009,호프-간이주점,54764550,1313
20192,11440730,성산2동,CS100010,커피-음료,1821834269,97703
20193,11440730,성산2동,CS100001,한식음식점,4800661125,262096
20193,11440730,성산2동,CS100002,중식음식점,329621942,16732
20193,11440730,성산2동,CS100003,일식음식점,109494214,8111
20193,11440730,성산2동,CS100005,제과점,402433692,50845
20193,11440730,성산2동,CS100006,패스트푸드점,76931050,5779
20193,11440730,성산2동,CS100007,치킨전문점,970521711,40093
20193,11440730,성산2동,CS100008,분식전문점,709987077,72205
20193,11440730,성산2동,CS100009,호프-간이주점,51099106,1192
20193,11440730,성산2동,CS100010,커피-음료,2128195081,108318
20194,11440730,성산2동,CS100001,한식음식점,4946258396,246859
20194,11440730,성산2동,CS100002,중식음식점,368804865,18690
20194,11440730,성산2동,CS100003,일식음식점,163256370,14895
20194,11440730,성산2동,CS100005,제과점,465845408,55054
20194,11440730,성산2동,CS100006,패스트푸드점,81694430,6379
20194,11440730,성산2동,CS100007,치킨전문점,907881860,37320
20194,11440730,성산2동,CS100008,분식전문점,685448775,70580
20194,11440730,성산2동,CS100009,호프-간이주점,51939735,1222
20194,11440730,성산2동,CS100010,커피-음료,1106392462,100091
20201,11440730,성산2동,CS100001,한식음식점,3279873219,158519
20201,11440730,성산2동,CS100002,중식음식점,374670282,18209
20201,11440730,성산2동,CS100003,일식음식점,69012543,4891
20201,11440730,성산2동,CS100005,제과점,434196555,52330
20201,11440730,성산2동,CS100006,패스트푸드점,85848984,6125
20201,11440730,성산2동,CS100007,치킨전문점,822769720,35008
20201,11440730,성산2동,CS100008,분식전문점,583512366,64194
20201,11440730,성산2동,CS100009,호프-간이주점,39585273,950
20201,11440730,성산2동,CS100010,커피-음료,4201061559,70868
20202,11440730,성산2동,CS100001,한식음식점,3267790621,165432
20202,11440730,성산2동,CS100002,중식음식점,392934085,19682
20202,11440730,성산2동,CS100003,일식음식점,94202642,6198
20202,11440730,성산2동,CS100005,제과점,418325249,51881
20202,11440730,성산2동,CS100006,패스트푸드점,81549038,6025
20202,11440730,성산2동,CS100007,치킨전문점,920376469,38911
20202,11440730,성산2동,CS100008,분식전문점,586977538,64638
20202,11440730,성산2동,CS100009,호프-간이주점,37399134,878
20202,11440730,성산2동,CS100010,커피-음료,3063428000,112801
20203,11440730,성산2동,CS100001,한식음식점,3400423750,170331
20203,11440730,성산2동,CS100002,중식음식점,383280352,19489
20203,11440730,성산2동,CS100003,일식음식점,95597522,7118
20203,11440730,성산2동,CS100005,제과점,391959218,46960
20203,11440730,성산2동,CS100006,패스트푸드점,78527627,5933
20203,11440730,성산2동,CS100007,치킨전문점,789833391,33041
20203,11440730,성산2동,CS100008,분식전문점,581722470,63290
20203,11440730,성산2동,CS100009,호프-간이주점,35137263,793
20203,11440730,성산2동,CS100010,커피-음료,1509660382,117110
20204,11440730,성산2동,CS100001,한식음식점,3044161945,144751
20204,11440730,성산2동,CS100002,중식음식점,369006566,18358
20204,11440730,성산2동,CS100003,일식음식점,112320459,7086
20204,11440730,성산2동,CS100005,제과점,432998060,48945
20204,11440730,성산2동,CS100006,패스트푸드점,96647443,7543
20204,11440730,성산2동,CS100007,치킨전문점,641412036,27976
20204,11440730,성산2동,CS100008,분식전문점,524831676,56322
20204,11440730,성산2동,CS100009,호프-간이주점,27291396,682
20204,11440730,성산2동,CS100010,커피-음료,1080175916,102224
20211,11440730,성산2동,CS100001,한식음식점,3629048050,165902
20211,11440730,성산2동,CS100002,중식음식점,462730943,21962
20211,11440730,성산2동,CS100003,일식음식점,315525011,14018
20211,11440730,성산2동,CS100005,제과점,438574737,49849
20211,11440730,성산2동,CS100006,패스트푸드점,255742661,24484
20211,11440730,성산2동,CS100007,치킨전문점,773806804,35718
20211,11440730,성산2동,CS100008,분식전문점,494378352,55858
20211,11440730,성산2동,CS100009,호프-간이주점,138414307,6226
20211,11440730,성산2동,CS100010,커피-음료,1042536809,147745
20212,11440730,성산2동,CS100001,한식음식점,4673122949,219002
20212,11440730,성산2동,CS100002,중식음식점,461724630,23066
20212,11440730,성산2동,CS100003,일식음식점,420853558,16062
20212,11440730,성산2동,CS100005,제과점,507839172,59454
20212,11440730,성산2동,CS100006,패스트푸드점,266047924,26439
20212,11440730,성산2동,CS100007,치킨전문점,767602381,34370
20212,11440730,성산2동,CS100008,분식전문점,656098103,76996
20212,11440730,성산2동,CS100009,호프-간이주점,148690708,6506
20212,11440730,성산2동,CS100010,커피-음료,1799376545,246166
20213,11440730,성산2동,CS100001,한식음식점,4117257334,205660
20213,11440730,성산2동,CS100002,중식음식점,401323312,20087
20213,11440730,성산2동,CS100003,일식음식점,433149136,16641
20213,11440730,성산2동,CS100005,제과점,559289753,63468
20213,11440730,성산2동,CS100006,패스트푸드점,258414414,25894
20213,11440730,성산2동,CS100007,치킨전문점,817068353,36513
20213,11440730,성산2동,CS100008,분식전문점,592110655,67309
20213,11440730,성산2동,CS100009,호프-간이주점,98455252,5572
20213,11440730,성산2동,CS100010,커피-음료,1666466077,224382
20214,11440730,성산2동,CS100001,한식음식점,4876758051,222975
20214,11440730,성산2동,CS100002,중식음식점,401799812,20435
20214,11440730,성산2동,CS100003,일식음식점,595986842,21390
20214,11440730,성산2동,CS100005,제과점,599041693,63407
20214,11440730,성산2동,CS100006,패스트푸드점,246466148,25235
20214,11440730,성산2동,CS100007,치킨전문점,792444305,33817
20214,11440730,성산2동,CS100008,분식전문점,632745890,72350
20214,11440730,성산2동,CS100009,호프-간이주점,146142429,6056
20214,11440730,성산2동,CS100010,커피-음료,1558463922,215554
20221,11440730,성산2동,CS100001,한식음식점,3877049275,182028
20221,11440730,성산2동,CS100002,중식음식점,393262273,19212
20221,11440730,성산2동,CS100003,일식음식점,513409576,19854
20221,11440730,성산2동,CS100005,제과점,553023557,59440
20221,11440730,성산2동,CS100006,패스트푸드점,207117191,19935
20221,11440730,성산2동,CS100007,치킨전문점,640312428,28112
20221,11440730,성산2동,CS100008,분식전문점,476193021,55115
20221,11440730,성산2동,CS100009,호프-간이주점,97484205,4570
20221,11440730,성산2동,CS100010,커피-음료,1222774724,187771
20222,11440730,성산2동,CS100001,한식음식점,5323902539,239784
20222,11440730,성산2동,CS100002,중식음식점,436219576,20703
20222,11440730,성산2동,CS100003,일식음식점,633991049,25525
20222,11440730,성산2동,CS100005,제과점,505332293,54404
20222,11440730,성산2동,CS100006,패스트푸드점,281207723,27440
20222,11440730,성산2동,CS100007,치킨전문점,752034735,29114
20222,11440730,성산2동,CS100008,분식전문점,679627941,71970
20222,11440730,성산2동,CS100009,호프-간이주점,173510002,6946
20222,11440730,성산2동,CS100010,커피-음료,2100155752,282827
20223,11440730,성산2동,CS100001,한식음식점,5377897752,239299
20223,11440730,성산2동,CS100002,중식음식점,384685638,18487
20223,11440730,성산2동,CS100003,일식음식점,611378571,25142
20223,11440730,성산2동,CS100004,양식음식점,132430461,12109
20223,11440730,성산2동,CS100005,제과점,564994273,59212
20223,11440730,성산2동,CS100006,패스트푸드점,291064462,29160
20223,11440730,성산2동,CS100007,치킨전문점,782606529,28563
20223,11440730,성산2동,CS100008,분식전문점,682047998,70586
20223,11440730,성산2동,CS100009,호프-간이주점,172941675,5780
20223,11440730,성산2동,CS100010,커피-음료,1974864509,286055
20224,11440730,성산2동,CS100001,한식음식점,5505591732,229614
20224,11440730,성산2동,CS100002,중식음식점,380835454,17862
20224,11440730,성산2동,CS100003,일식음식점,615144243,22316
20224,11440730,성산2동,CS100004,양식음식점,61810881,5864
20224,11440730,성산2동,CS100005,제과점,542674017,52273
20224,11440730,성산2동,CS100006,패스트푸드점,245301102,22971
20224,11440730,성산2동,CS100007,치킨전문점,727137793,27252
20224,11440730,성산2동,CS100008,분식전문점,685947997,71098
20224,11440730,성산2동,CS100009,호프-간이주점,128366419,4702
